Key Index-0 Index-T Lifetime ReportCount CountStretch TimeStretch
60594663086502 50883025 59396995 8513970 24 1 1.08072
51429775379679 1846941 11537727 9690786 25 1.04167 1.15023
63133172621821 43014534 63413188 20398654 27 1.125 1.14247
47235333756250 28398747 42820948 14422201 28 1.16667 1.33262
35946586442520 12147222 21316688 9169466 32 1.33333 1.12507
63511889076366 40819520 60761592 19942072 27 1.125 1.12824
63871178158527 36912071 44790958 7878887 27 1.125 1.35882
47355039885056 15101199 27257483 12156284 28 1.16667 1.38432
59343883998249 36493825 49727222 13233397 41 1.70833 1.06161
59208301360779 2355964 15430698 13074734 27 1.125 1.30012
43659072381793 4946824 22467050 17520226 29 1.20833 1.16614
55900445142125 39214978 60587925 21372947 27 1.125 1.12778
41228881069699 1093196 10019902 8926706 27 1.125 1.33312
54826733363870 6364814 15311008 8946194 30 1.25 1.07221
63467399531957 21897957 34156017 12258060 27 1.125 1.33636
39144895004249 44845157 59435595 14590438 27 1.125 1.26616
48573903247754 11615643 32143071 20527428 27 1.125 1.13789
43542738949347 19502393 33377505 13875112 28 1.16667 1.35327
62934624140671 22056246 32495455 10439209 26 1.08333 1.2374
46133473521678 20572008 41940478 21368470 26 1.08333 1.11288
45318565348011 44370565 59827954 15457389 26 1.08333 1.22585
39901365878600 1884540 16776889 14892349 32 1.33333 1.12276
56751287142285 34901893 45791616 10889723 28 1.16667 1.44089
65633623597127 29503185 44374892 14871707 26 1.08333 1.21808
40227964546911 25923317 41174804 15251487 26 1.08333 1.20835
58192815778533 1552537 19519233 17966696 29 1.20833 1.16387
42298219478222 9818509 17287615 7469106 27 1.125 1.27674
63737044682068 11346461 27840695 16494234 30 1.25 1.13949
64988226498075 50841942 60848542 10006600 26 1.08333 1.24689
45513107058918 36967098 49384265 12417167 25 1.04167 1.09733
52280287060947 49506739 60501051 10994312 26 1.08333 1.25631
42067135283800 41230520 62939464 21708944 24 1 1.01748
59248166003040 39268382 51319447 12051065 26 1.08333 1.21203
44521224813666 9574137 30197024 20622887 29 1.20833 1.23162
67510897354550 19299962 30756624 11456662 27 1.125 1.36809
49575258843000 6978290 24563718 17585428 25 1.04167 1.04629
60472359653202 43902867 51821029 7918162 26 1.08333 1.25936
62687915896960 21270418 28932871 7662453 28 1.16667 1.39106
46684799889242 41385568 51645686 10260118 26 1.08333 1.21725
64248525821755 51400952 60646120 9245168 31 1.29167 1.10581
53836427789515 44652723 52396024 7743301 30 1.25 1.58729
35517040519998 1446107 11854461 10408354 25 1.04167 1.10944
63355044879246 50816891 58471081 7654190 27 1.125 1.21075
38089041230755 9579359 24967067 15387708 24 1 1.02669
44898075359521 46213867 57343389 11129522 33 1.375 1.03244
65309379452562 29183993 42154665 12970672 38 1.58333 1.03911
67652464027052 12784312 25029162 12244850 36 1.5 1.02847
45131987780633 41013440 48675309 7661869 28 1.16667 1.25026
59583752908809 35739689 55939078 20199389 29 1.20833 1.20521
57871829164906 4842407 24751670 19909263 24 1 1.03145
46231980856846 45828027 60867782 15039755 26 1.08333 1.16299
54330691550336 50674323 60393346 9719023 26 1.08333 1.30103
37723600662637 2998331 16516943 13518612 29 1.20833 1.43988
43899606415939 15301477 26700642 11399165 28 1.16667 1.45869
44987506025443 42127970 56266048 14138078 27 1.125 1.27006
56925761626571 28584839 47069159 18484320 30 1.25 1.19063
62689595496445 43746704 58383867 14637163 42 1.75 1.08322
40167688039997 20457288 41129441 20672153 27 1.125 1.15591
50563389084263 51572607 62247313 10674706 25 1.04167 1.1004
51675745233997 37092500 51666464 14573964 39 1.625 1.0795
52508274997718 19736470 28038780 8302310 28 1.16667 1.46861
58337840434436 38484612 54757086 16272474 24 1 1.52616
56768566142100 2707680 15390872 12683192 27 1.125 1.31252
49729947926534 5769273 21472027 15702754 24 1 1.24873
57007347486983 25676136 34228096 8551960 28 1.16667 1.4737
38610037323276 46092620 59406018 13313398 27 1.125 1.29392
53613558811012 50601817 63255446 12653629 24 1 1.00503
50480382836844 26207016 36039373 9832357 26 1.08333 1.2278
39616266808412 24340741 38767072 14426331 41 1.70833 1.08124
52783846132395 35119300 54757733 19638433 27 1.125 1.11131
54854950452350 50565108 65039655 14474547 39 1.625 1.07009
58382137548156 22104505 30839864 8735359 28 1.16667 1.47323
39607080396633 7729877 22638905 14909028 26 1.08333 1.18371
50144110718522 45808305 54952543 9144238 29 1.20833 1.56119
67832306922244 24120793 45153206 21032413 26 1.08333 1.11719
38857146572363 4933526 25866327 20932801 27 1.125 1.13995
35785811297630 20991205 38047341 17056136 24 1 1.01359
64936963331813 40238105 49894388 9656283 24 1 1.07232
64955736749458 37674853 47852107 10177254 32 1.33333 1.05005
52326695745274 24090337 40306535 16216198 33 1.375 1.16198
66705495128133 21277085 30003109 8726024 26 1.08333 1.22075
53241802561156 12020320 26610048 14589728 27 1.125 1.36459
59363913978606 35510763 51106239 15595476 33 1.375 1.12512
56260504388180 38442547 54714257 16271710 24 1 1.52882
45583226451600 36460277 52645055 16184778 27 1.125 1.07597
52149680705876 7919886 16187319 8267433 34 1.41667 1.38311
48607082501594 27381547 46126141 18744594 26 1.08333 1.07959
70131181620327 20133509 35106799 14973290 30 1.25 1.08809
55439155022055 30055575 46737644 16682069 33 1.375 1.18211
54502770131059 4626567 15821265 11194698 27 1.125 1.31563
50802211972657 50564807 60439402 9874595 35 1.45833 1.20524
38592521582492 29943840 38986542 9042702 26 1.08333 1.23726
65961108520931 32166627 41223478 9056851 27 1.125 1.34549
66657888738274 34169021 53910550 19741529 28 1.16667 1.15364
50044794730350 44755562 52437140 7681578 31 1.29167 1.47442
49657141643088 14690886 24262782 9571896 30 1.25 1.03647
69796759869889 10527606 27720446 17192840 31 1.29167 1.1943
35574705908702 41372255 54457993 13085738 41 1.70833 1.06498
37889854157133 1501865 15807623 14305758 27 1.125 1.46526
41695138206882 20286153 34595771 14309618 27 1.125 1.25741
44895598118547 28491417 36874116 8382699 25 1.04167 1.16761
49023513064723 8766246 18622860 9856614 33 1.375 1.07424
62573403850961 47503744 55685065 8181321 29 1.20833 1.15383
45257280097872 12789489 34288688 21499199 28 1.16667 1.18561
47286869781180 49654000 65154250 15500250 28 1.16667 1.07517
42027611634520 39439865 54842920 15403055 42 1.75 1.12402
54742100726899 19420342 40609644 21189302 28 1.16667 1.17664
49855485261066 52564596 62004825 9440229 25 1.04167 1.13921
59378210413889 2544849 13120392 10575543 36 1.5 1.07447
43417110174109 3862124 13661238 9799114 29 1.20833 1.58101
69138715015915 35835200 45107371 9272171 31 1.29167 1.08612
43402524855995 18556095 30766264 12210169 27 1.125 1.34458
55493346325646 50905802 61908536 11002734 25 1.04167 1.1282
55702063785544 19148276 26605197 7456921 28 1.16667 1.29378
55245511463673 11997029 28869518 16872489 31 1.29167 1.18135
46561389153007 15490377 29716302 14225925 28 1.16667 1.36956
36067658614061 9567141 18632915 9065774 27 1.125 1.42253
55557690515282 6110588 26684329 20573741 30 1.25 1.25494
47426147320019 11647695 24176975 12529280 37 1.54167 1.03471
55086902214887 37915122 48847582 10932460 36 1.5 1.08489
67684164785129 54103789 63619427 9515638 32 1.33333 1.13082
43123571349195 428649 14174473 13745824 28 1.16667 1.37685
53421317234391 25506307 34829463 9323156 27 1.125 1.01547
45723693794454 43833027 61555396 17722369 27 1.125 1.09952
65721961263917 3831600 15745213 11913613 27 1.125 1.30297
45077554264666 44975929 62175257 17199328 26 1.08333 1.0665
42162653686278 251229 13068508 12817279 26 1.08333 1.22536
50302160424664 38166195 53131670 14965475 27 1.125 1.25472
63302566671366 49367551 64054700 14687149 44 1.83333 1.09361
45295061762237 20684579 38093909 17409330 24 1 1.01064
37178897029721 22201545 37398812 15197267 24 1 1.05793
59992730127580 42752833 55218372 12465539 28 1.16667 1.39034
39175329238640 11127856 32578401 21450545 26 1.08333 1.11167
47385197449596 21757532 30193382 8435850 35 1.45833 1.47745
56157048834761 9337131 19918334 10581203 26 1.08333 1.24054
41337625447799 38377935 60364215 21986280 27 1.125 1.13439
51688589699531 13856508 34914731 21058223 27 1.125 1.15977
51239854726172 35125444 51360658 16235214 24 1 1.73657
65426972902939 15413753 36326458 20912705 26 1.08333 1.09337
35856437269171 50354816 65670646 15315830 26 1.08333 1.04236
56337075016770 17239533 38704079 21464546 30 1.25 1.26315
41254445791047 28484501 42907315 14422814 28 1.16667 1.32662
44782631358674 1851822 12345173 10493351 35 1.45833 1.06179
44685904590919 49177233 59837080 10659847 27 1.125 1.32664
36033869921966 34687063 49179426 14492363 25 1.04167 1.09752
53315468989269 56369555 65028469 8658914 30 1.25 1.14908
53696036422519 2516823 9746797 7229974 24 1 1.01539
57761050148494 50035064 61032558 10997494 26 1.08333 1.20791
43305884414546 43149993 63239781 20089788 28 1.16667 1.15329
35362698604632 20625065 40374149 19749084 29 1.20833 1.20145
45226188269982 50323934 58271438 7947504 26 1.08333 1.2281
62328549292685 17820793 25281108 7460315 30 1.25 1.47113
41366689099317 22821970 35901959 13079989 26 1.08333 1.18174
67376271396103 19102785 34684908 15582123 25 1.04167 1.23067
38303279893659 3505108 21954631 18449523 29 1.20833 1.18554
57283467001521 30225750 42050750 11825000 38 1.58333 1.07463
62742166327476 45656500 62003880 16347380 24 1 1.08045
60801222848475 39967077 61925491 21958414 25 1.04167 1.06346
36191535365227 46161462 58652760 12491298 28 1.16667 1.37356
55688614912862 36288958 49947211 13658253 24 1 1.04726
51443674335208 18254016 39032045 20778029 26 1.08333 1.10107
47241202469154 36712872 48352748 11639876 26 1.08333 1.19244
61879251498661 6624280 22476445 15852165 35 1.45833 1.18303
41351885399197 35966446 52497766 16531320 25 1.04167 1.65459
54116294937634 31735305 44521166 12785861 26 1.08333 1.24221
68408447752630 36595556 49008101 12412545 25 1.04167 1.12767
69610065714834 50303025 58008613 7705588 28 1.16667 1.26936
36164809688125 31241638 41117999 9876361 27 1.125 1.3275
67303275905206 31768209 52640145 20871936 29 1.20833 1.20618
67885392393444 44399597 56344467 11944870 37 1.54167 1.05016
50719399931934 42847493 51974510 9127017 26 1.08333 1.20819
62908128693602 14118909 25136438 11017529 24 1 1.02191
65415591512059 27365572 47737805 20372233 27 1.125 1.14014
43271369100881 10360759 27549929 17189170 32 1.33333 1.20426
37100972470111 37173262 53431498 16258236 24 1 1.60816
45478568822901 24667030 44796766 20129736 27 1.125 1.14015
45762720684710 10277759 19174208 8896449 32 1.33333 1.16922
54725892039853 25406519 33033427 7626908 27 1.125 1.2544
45667340761990 50244199 57895331 7651132 27 1.125 1.28609
45201040639490 38842532 47638620 8796088 31 1.29167 1.166
64146121770517 16397795 28196586 11798791 27 1.125 1.31637
39714951005280 50806743 60526492 9719749 26 1.08333 1.28731
53451579727634 35483144 55241651 19758507 30 1.25 1.24509
38490516870034 1385501 8795076 7409575 25 1.04167 1.14346
51347406950879 13839385 27230102 13390717 41 1.70833 1.06233
47488178434786 43927020 57684905 13757885 41 1.70833 1.0629
40771510031359 50223196 57991107 7767911 27 1.125 1.26946
50946792234974 20600970 40453305 19852335 29 1.20833 1.19641
64634600931621 39544587 54084886 14540299 28 1.16667 1.4126
66723099146439 40208624 52651388 12442764 27 1.125 1.34496
69463308297540 51845844 60194729 8348885 27 1.125 1.37422
47735313219375 201084 8900430 8699346 32 1.33333 1.11008
54661252157029 34568000 42820745 8252745 29 1.20833 1.5813
39701090062954 36171196 44288769 8117573 32 1.33333 1.41013
38517596283388 38708197 60677399 21969202 26 1.08333 1.12024
37082642158916 45133333 57231802 12098469 26 1.08333 1.23577
50382850928006 9888784 27372843 17484059 34 1.41667 1.26061
60054822522138 12427974 19809175 7381201 28 1.16667 1.3596
44213844532041 16936531 30350448 13413917 28 1.16667 1.34466
37829077112908 2761531 15862302 13100771 27 1.125 1.26657
36271308896092 32203844 41517182 9313338 26 1.08333 1.30444
53346132924393 41332468 49626979 8294511 25 1.04167 1.11644
49286013263609 46299679 59617480 13317801 36 1.5 1.03505
36660711583781 48545439 61880886 13335447 38 1.58333 1.04388
55847238945480 9801641 30599167 20797526 28 1.16667 1.21034
45452465480059 40412990 48084477 7671487 28 1.16667 1.32696
52984477770225 11421740 28281414 16859674 30 1.25 1.16487
55880431384511 50156440 61895721 11739281 25 1.04167 1.12124
63788835987859 21612853 29084343 7471490 29 1.20833 1.38078
41313580036761 25689968 34949063 9259095 24 1 1.00266
70036147941896 583372 7805308 7221936 27 1.125 1.28424
36628997903031 7213362 22538957 15325595 25 1.04167 1.18523
47673568283846 52578297 65754170 13175873 38 1.58333 1.0429
51407526735030 53337311 61019164 7681853 28 1.16667 1.29939
56760945534688 37385151 49421372 12036221 25 1.04167 1.09732
37593438449751 3048431 15742161 12693730 27 1.125 1.28459
54217158065089 11675616 26259305 14583689 26 1.08333 1.17393
40663682307001 51440644 61320926 9880282 30 1.25 1.03071
45717658195017 14946610 35418086 20471476 27 1.125 1.13976
56550793303717 40613512 49726978 9113466 24 1 1.095
42021906704376 44894666 55178830 10284164 28 1.16667 1.47699
65330817076773 41277969 63228065 21950096 27 1.125 1.14083
35399895612566 9216654 21675789 12459135 27 1.125 1.29713
35420095789304 34854380 53705392 18851012 29 1.20833 1.17178
40439600912767 23413191 31023466 7610275 29 1.20833 1.51907
59385806439983 47641566 63129893 15488327 24 1 1.01221
67737192905115 30244666 38186866 7942200 27 1.125 1.37082
52668801586989 10906106 30202465 19296359 26 1.08333 1.08949
46606286814232 49837023 58540958 8703935 25 1.04167 1.17731
52926522002122 15457006 35500667 20043661 27 1.125 1.13862
44019721776830 26690481 43120050 16429569 27 1.125 1.07501
46777727986358 48470905 62234920 13764015 24 1 1.07876
68217115531018 1228606 21508529 20279923 28 1.16667 1.19079
54777441812734 26403656 39529499 13125843 28 1.16667 1.36744
60896869714663 55739201 63457186 7717985 28 1.16667 1.37084
61450654386463 28293565 36470250 8176685 33 1.375 1.38554
35280403761589 3631540 17413532 13781992 41 1.70833 1.07382
58506016257124 9714699 29606483 19891784 26 1.08333 1.11677
48914189476291 50233714 58001855 7768141 27 1.125 1.26807
60391289204101 1174508 8559854 7385346 28 1.16667 1.17578
53786599254369 21982877 29856554 7873677 26 1.08333 1.26326
56490125448775 38298338 46079601 7781263 26 1.08333 1.19771
57916396451954 7345653 16935058 9589405 37 1.54167 1.25232
65362719736066 26109983 36249010 10139027 25 1.04167 1.20023
52671765364056 49848108 61585349 11737241 25 1.04167 1.14771
51060914373226 49825668 57874361 8048693 26 1.08333 1.27456
63963884876218 25510112 40756190 15246078 26 1.08333 1.23589
39829121426731 33179408 41190999 8011591 32 1.33333 1.39462
36478017711419 49823924 60081717 10257793 35 1.45833 1.15038
49673720264716 35913798 51285026 15371228 26 1.08333 1.16847
51171706277425 24790789 39639128 14848339 36 1.5 1.10054
41467094993889 5717650 17314185 11596535 28 1.16667 1.44404
49416160060397 33227174 53494257 20267083 28 1.16667 1.1702
45926709833529 11888913 22872584 10983671 26 1.08333 1.22808
52574575823040 41039432 49398146 8358714 29 1.20833 1.14292
68686218865318 39244630 48347736 9103106 26 1.08333 1.24662
56649530118005 17549602 36892001 19342399 30 1.25 1.21921
58649736858893 29154734 38731904 9577170 29 1.20833 1.58688
42740098564202 51983980 60333637 8349657 27 1.125 1.35755
53632816901544 40953184 51211264 10258080 26 1.08333 1.25964
56297050730584 49669924 58594358 8924434 28 1.16667 1.52941
53073476082226 13158753 20608035 7449282 28 1.16667 1.24908
60190659288797 4844245 15001374 10157129 35 1.45833 1.09408
36997045139437 16341011 37906900 21565889 27 1.125 1.14955
51728225490734 106248 20683653 20577405 29 1.20833 1.22812
69529877555824 20104873 32337613 12232740 26 1.08333 1.21549
62343346636929 49571656 57619419 8047763 27 1.125 1.30627
39204561396345 45008731 55757025 10748294 36 1.5 1.1104
38310998503379 49642733 60419156 10776423 36 1.5 1.11183
50203212936873 55534581 65963563 10428982 31 1.29167 1.03412
42071648932809 42952203 59271707 16319504 24 1 1.24801
39366857387475 30488016 41704407 11216391 26 1.08333 1.23609
49167878904444 11831828 24551061 12719233 39 1.625 1.04544
52436329178913 27310113 37153018 9842905 25 1.04167 1.11441
64921782434546 42791102 52242537 9451435 33 1.375 1.17269
63639695298522 4641979 23850318 19208339 26 1.08333 1.07952
53540313174334 50626961 61783774 11156813 35 1.45833 1.06115
57961691455248 14962673 29179500 14216827 26 1.08333 1.19342
39235889625860 49645108 62074946 12429838 36 1.5 1.03146
68058916428526 27456705 37018201 9561496 25 1.04167 1.13188
50464095265627 54914412 62587864 7673452 29 1.20833 1.48629
65084206904705 5589359 20866680 15277321 25 1.04167 1.29528
35305296764283 45487327 56124666 10637339 27 1.125 1.37223
68343537465984 49560813 57608518 8047705 27 1.125 1.30763
35384530061679 13820760 27855809 14035049 32 1.33333 1.06698
59582648025164 44142606 59166241 15023635 27 1.125 1.27642
43823745692427 7066059 15781546 8715487 27 1.125 1.02013
38943505695234 56061449 63741195 7679746 28 1.16667 1.33571
62130144211962 29448496 49352910 19904414 25 1.04167 1.06229
39142655543256 49497893 58731249 9233356 32 1.33333 1.14653
53818475248222 49477238 62413814 12936576 24 1 1.06997
67158837180282 54578138 63770719 9192581 26 1.08333 1.27725
63705169042829 6780137 19750174 12970037 42 1.75 1.06977
50098614056333 4294909 16228624 11933715 26 1.08333 1.26195
53152665511906 4648656 14175575 9526919 29 1.20833 1.54362
39264437770931 27785292 43929371 16144079 24 1 1.41275
65793260103776 37357807 58854724 21496917 28 1.16667 1.20767
46132411255752 51820052 59520210 7700158 29 1.20833 1.49334
68591244991449 35484626 47886441 12401815 26 1.08333 1.21822
56177737251624 2665610 14555928 11890318 28 1.16667 1.40358
40424952448828 39720912 61191569 21470657 26 1.08333 1.09909
63957514485048 36733696 52986361 16252665 24 1 1.63575
37562723499967 37440043 45884920 8444877 31 1.29167 1.20523
50525690160651 49365709 62301035 12935326 27 1.125 1.31065
46506471895457 46020663 58124726 12104063 28 1.16667 1.42914
62830727557661 51790565 60908718 9118153 30 1.25 1.07848
55989402880455 44770673 60232549 15461876 26 1.08333 1.19962
63545085029344 49437399 62776199 13338800 27 1.125 1.26563
35944771003046 14826987 36328016 21501029 26 1.08333 1.09075
52782834800147 44479252 59065737 14586485 27 1.125 1.29159
55536947375304 36458506 45866548 9408042 34 1.41667 1.18617
62223024594914 24253450 34074400 9820950 33 1.375 1.09157
63221950234081 23914055 40003634 16089579 24 1 1.65814
54377989680765 32964732 44572777 11608045 29 1.20833 1.51861
42961185367828 37601309 54518567 16917258 30 1.25 1.14335
67199116722286 48867188 58286341 9419153 28 1.16667 1.5343
52329617635378 43567451 63314523 19747072 28 1.16667 1.15217
45428516469516 18142823 25981111 7838288 27 1.125 1.35911
63213318017703 45836281 53867617 8031336 27 1.125 1.383
55307580606683 2562175 12780219 10218044 31 1.29167 1.02088
54474719454717 49435517 61950173 12514656 25 1.04167 1.10938
64532469696731 13860196 21330809 7470613 29 1.20833 1.43919
61669205967293 38185618 55108884 16923266 28 1.16667 1.10841
46968166211451 8904341 30141168 21236827 29 1.20833 1.22755
46175766939982 49172182 64479111 15306929 42 1.75 1.1124
62130272146964 34102309 45623152 11520843 34 1.41667 1.02454
59584436892620 21838084 42929347 21091263 29 1.20833 1.22231
67727707462839 43313542 51051266 7737724 28 1.16667 1.36489
47322502659976 48575007 56246544 7671537 30 1.25 1.50025
42447848673169 43077215 55459962 12382747 38 1.58333 1.04647
56351634259790 24686690 33150305 8463615 31 1.29167 1.21544
58453935958007 37453456 47374927 9921471 27 1.125 1.32433
70163703009515 29153162 44886338 15733176 25 1.04167 1.3627
42046984231691 19185532 40840247 21654715 27 1.125 1.16219
48155318344959 5767177 22995689 17228512 28 1.16667 1.13827
60524942489753 57286626 66184553 8897927 30 1.25 1.10455
41078768660887 17785508 38791819 21006311 26 1.08333 1.11141
49434482259431 20000008 37573542 17573534 31 1.29167 1.20249
46324294920946 42190675 60697165 18506490 28 1.16667 1.14167
68905117852939 49072235 59076470 10004235 33 1.375 1.10073
65058781948568 45138697 59303149 14164452 27 1.125 1.28352
64167384826066 44592984 61233422 16640438 29 1.20833 1.12533
48793981894739 16502721 25985423 9482702 33 1.375 1.13462
50507856574275 5866623 19081646 13215023 39 1.625 1.05227
47576850250933 38209292 51056277 12846985 29 1.20833 1.45827
46318136495522 47625755 58608077 10982322 28 1.16667 1.42896
50260706292550 32443086 53923027 21479941 27 1.125 1.14062
67408768511909 38746944 54376687 15629743 44 1.83333 1.14058
43958180983233 38049974 52412124 14362150 42 1.75 1.07631
37504759914505 332273 11707803 11375530 36 1.5 1.03228
37318704357324 42004917 62185753 20180836 25 1.04167 1.05616
66906892942014 43742329 63491530 19749201 27 1.125 1.14319
41065349718200 17777683 39037609 21259926 26 1.08333 1.09852
40689779419018 36462975 47364915 10901940 26 1.08333 1.29608
38912865384167 14261836 35271765 21009929 27 1.125 1.14314
64309077046663 39037730 50326546 11288816 27 1.125 1.31431
61972494748313 4820896 15325838 10504942 35 1.45833 1.06008
63046651588772 37810047 53643160 15833113 25 1.04167 1.61112
54144953798841 29817490 42167164 12349674 28 1.16667 1.44138
68541472102922 54451800 66124885 11673085 33 1.375 1.01666
62980476444070 38991636 54836229 15844593 25 1.04167 1.53538
45491360051157 15166229 24057837 8891608 25 1.04167 1.14845
52617815534995 8993841 29442236 20448395 30 1.25 1.27051
49201248413669 4018959 16909008 12890049 41 1.70833 1.0654
59503729254719 26136011 36619990 10483979 25 1.04167 1.15826
64455409280849 18589070 32030519 13441449 29 1.20833 1.46488
45042512196880 43971037 51710989 7739952 27 1.125 1.27955
42447653366737 9508924 21483002 11974078 40 1.66667 1.08188
52113504351522 25957176 39924587 13967411 27 1.125 1.31702
48106181964089 29667501 50992937 21325436 27 1.125 1.13513
68343290357988 16565238 29728869 13163631 42 1.75 1.06977
45571921630170 16422578 31520106 15097528 26 1.08333 1.22875
47835139645913 16497308 25723314 9226006 35 1.45833 1.25379
54071909512801 2323211 16678605 14355394 41 1.70833 1.10253
57655153937817 43956095 63454020 19497925 28 1.16667 1.14696
49526749975405 42482484 53586438 11103954 33 1.375 1.02596
47338965547412 32856872 52342081 19485209 30 1.25 1.23616
42418604139574 47700217 61029363 13329146 38 1.58333 1.04464
63953237402254 50298918 62284457 11985539 33 1.375 1.01515
49956799587007 198348 20893021 20694673 28 1.16667 1.21671
45001012997379 43955724 59852286 15896562 25 1.04167 1.21808
46035439388507 27186879 35559777 8372898 27 1.125 1.32478
41433803825391 47293942 58642275 11348333 28 1.16667 1.41211
67250069341414 22704670 34207350 11502680 27 1.125 1.35399
67170463393425 16062114 23777256 7715142 26 1.08333 1.20745
55814084806241 41739509 52837835 11098326 37 1.54167 1.09342
49868774573687 49368230 58530086 9161856 28 1.16667 1.52271
45636546382989 8946679 19309569 10362890 29 1.20833 1.00435
46587686588343 4335439 12647364 8311925 27 1.125 1.04165
66330887417240 34654076 48737367 14083291 39 1.625 1.06194
54340115944787 37072277 52456070 15383793 26 1.08333 1.29171
40269433085983 47297350 61245904 13948554 43 1.79167 1.07514
68411728490503 43899072 59156793 15257721 27 1.125 1.06078
40191052438958 13493216 30755611 17262395 26 1.08333 1.06799
49841338260560 11376880 28899620 17522740 30 1.25 1.1729
59673728164931 39568396 58477458 18909062 26 1.08333 1.08497
51416277711158 25081227 35882665 10801438 26 1.08333 1.22187
59857505264109 18631899 34206339 15574440 25 1.04167 1.26151
53624045349233 2543380 9774901 7231521 24 1 1.0115
53178821745071 15454837 23076975 7622138 30 1.25 1.30186
68369446767780 23526317 33331929 9805612 28 1.16667 1.50453
66930041663180 1631614 11694846 10063232 25 1.04167 1.12905
65606776054549 43867980 53834327 9966347 29 1.20833 1.6271
64798552952188 26385402 46545570 20160168 29 1.20833 1.20075
41843013521666 5731550 15004097 9272547 28 1.16667 1.46918
41511121234198 43855525 54212912 10357387 35 1.45833 1.10942
58904545806231 22744576 31305941 8561365 28 1.16667 1.07282
35666462973645 1448461 18535129 17086668 32 1.33333 1.22991
69571264137487 43851697 52335247 8483550 33 1.375 1.35491
58208382841769 11023767 26445457 15421690 25 1.04167 1.76734
45856376314273 16662789 24831577 8168788 27 1.125 1.06687
41262894789700 3440167 14240488 10800321 28 1.16667 1.47352
56565241676231 30671586 38901756 8230170 30 1.25 1.66229
38536417449679 43835016 52909345 9074329 30 1.25 1.10638
36887018642949 19371532 26830849 7459317 27 1.125 1.26344
69054671407379 35648744 52542030 16893286 31 1.29167 1.16599
65422702581889 43823018 51974638 8151620 29 1.20833 1.60957
68668346810884 27367022 38192147 10825125 29 1.20833 1.56908
62328181679090 19322497 40754832 21432335 27 1.125 1.16786
62297806978126 33155327 54918870 21763543 26 1.08333 1.09303
67620541088656 43809202 59260773 15451571 26 1.08333 1.26264
55028758485615 34502441 48172608 13670167 40 1.66667 1.05442
52136952378967 12241233 32203989 19962756 27 1.125 1.13874
56332225184432 20425607 28097173 7671566 31 1.29167 1.38634
64711217167459 35643667 48864369 13220702 25 1.04167 1.13073
68096167339401 43797217 52691152 8893935 28 1.16667 1.47813
54563222799430 44900415 52870366 7969951 32 1.33333 1.40289
37432736870502 46723933 54890084 8166151 26 1.08333 1.25147
68367189918188 15213109 33729782 18516673 31 1.29167 1.24569
67098692274021 19597592 27074018 7476426 31 1.29167 1.64942
55437787189406 46355170 58069432 11714262 28 1.16667 1.44814
50934009044798 12678410 20254369 7575959 27 1.125 1.2916
36346483552132 36774442 45931936 9157494 33 1.375 1.18412
59932932168947 43767634 51406134 7638500 28 1.16667 1.32317
51310853373235 9179804 30520563 21340759 28 1.16667 1.20867
54948304448779 15068948 25408296 10339348 35 1.45833 1.08797
49725517758372 2080847 18975326 16894479 32 1.33333 1.20647
68305730191411 6364117 17978321 11614204 28 1.16667 1.38618
49314769724095 42144171 51030502 8886331 27 1.125 1.32006
53504723855257 11483126 32007228 20524102 27 1.125 1.14454
48583648554522 12745064 21374872 8629808 25 1.04167 1.12615
44255149004106 11806418 19475151 7668733 28 1.16667 1.38968
65670425718031 54357903 64256754 9898851 31 1.29167 1.06137
55153642458997 47456742 56934898 9478156 33 1.375 1.17043
50970867675039 4664307 17401932 12737625 28 1.16667 1.39737
67055195717815 5717153 21162113 15444960 28 1.16667 1.08426
68014937620910 50369867 58672548 8302681 29 1.20833 1.17003
52913651777592 37485122 50907283 13422161 38 1.58333 1.04546
53698788329175 6872075 14210057 7337982 28 1.16667 1.23807
36842210686142 1256545 22156578 20900033 27 1.125 1.15412
67603639168021 45829327 54514532 8685205 26 1.08333 1.27968
64968363767543 5573335 24813170 19239835 24 1 1.02935
57971957277652 28659568 38515234 9855666 29 1.20833 1.59228
65250250148443 5624363 22321293 16696930 31 1.29167 1.18306
68030508904453 45711591 55689101 9977510 28 1.16667 1.4405
47465399490019 40340882 60703559 20362677 27 1.125 1.12844
44567248498370 42587374 63837413 21250039 26 1.08333 1.1168
45797244928197 47993645 61753508 13759863 25 1.04167 1.11378
38115779895980 21567894 29086330 7518436 28 1.16667 1.37814
67367940373270 43751038 54376027 10624989 29 1.20833 1.53724
40401211343856 25073300 33114965 8041665 28 1.16667 1.13755
62510094285876 1339078 13820086 12481008 40 1.66667 1.05857
42082175323421 44173061 56778883 12605822 39 1.625 1.05295
62113009308596 43743928 62989776 19245848 24 1 1.01711
65646721274871 45868891 56498244 10629353 33 1.375 1.0419
70279023103145 23234231 42191946 18957715 27 1.125 1.11397
39100245190929 18782003 29170349 10388346 35 1.45833 1.09348
46749370812829 39664497 55685364 16020867 27 1.125 1.07854
67160710722817 43791419 59638277 15846858 32 1.33333 1.12533
51254992770970 4178966 22106873 17927907 29 1.20833 1.18245
69197433222275 53698406 63722781 10024375 26 1.08333 1.25903
43122690249824 10354484 26306846 15952362 32 1.33333 1.15603
51804902579277 43705002 54329696 10624694 26 1.08333 1.24602
